ID,Station Name,Street Address,City,State,ZIP,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Open Date,EV Connector Types,Facility Type,EV Pricing,EV Workplace Charging,Station Density,Nearest Station Distance (km),Nearest Station Name,Nearest Urban Center,Distance to Nearest Urban Center (km),Is_Underserved,Underserved_Cluster,Area Name,Population,LandArea_SQMI,Mean Income ($),Housing Density,500K-1M,1M-1.5M,1.5M-2M,Over2M,Population to Station Ratio
51252,The Cedar House Sport Hotel,10918 Brockway Rd,Truckee,CA,ZCTA5 96161,,2,,Non-Networked,39.324006,-120.169783,2/26/2013,J1772,HOTEL,,FALSE,29,0.05177146,Cedar House Sport Hotel - Tesla Destination,"South Lake Tahoe, CA, USA",45.88201520282743,TRUE,27,ZCTA5 96161,19651,262.642,176966,5683,2972,1280,273,368,655.0333333333333
51919,City of Lodi - Finance Department,310 W Elm St,Lodi,CA,ZCTA5 95240,,2,,Non-Networked,38.135267,-121.276865,3/19/2013,J1772,PARKING_LOT,Free,FALSE,29,0.032524391,"LODI, CA EV LODI FINANCE","Lodi, CA, USA",1.3181541090675737,TRUE,17,ZCTA5 95240,49102,68.187,89853,8070,1877,136,41,78,1636.7333333333333
51920,Hutchins Street Square Community Center,125 S Hutchins St,Lodi,CA,ZCTA5 95240,,2,,Non-Networked,38.132382,-121.280312,3/19/2013,J1772,REC_SPORTS_FACILITY,Free,FALSE,29,0.1078790441348727,"LODI, CA EV HUTCHINS 1","Lodi, CA, USA",0.92103023,TRUE,17,ZCTA5 95240,49102,68.187,89853,8070,1877,136,41,78,1636.7333333333333
51922,Lodi Downtown Parking Structure,50 N Sacramento St,Lodi,CA,ZCTA5 95240,,2,,Non-Networked,38.134789,-121.27182,3/19/2013,J1772,PARKING_GARAGE,Free,FALSE,29,0.042163293,"LODI, CA EV DOWNTOWN GARAGE","Lodi, CA, USA",1.709483875504724,TRUE,17,ZCTA5 95240,49102,68.187,89853,8070,1877,136,41,78,1636.7333333333333
51923,Lodi Public Library,201 W Locust St,Lodi,CA,ZCTA5 95240,,2,,Non-Networked,38.137038,-121.275506,3/19/2013,J1772,LIBRARY,Free,FALSE,29,0.038706062,"LODI, CA EV LIBRARY 1","Lodi, CA, USA",1.5159146618823711,TRUE,17,ZCTA5 95240,49102,68.187,89853,8070,1877,136,41,78,1636.7333333333333
51960,Chumash Casino Resort,3400 E Highway 246,Santa Ynez,CA,ZCTA5 93460,,10,,Non-Networked,34.610085,-120.086464,3/15/2013,J1772,PARKING_GARAGE,Free,FALSE,21,0.2985621072889668,CHUMASH GUEST,"Los Olivos, CA, USA",6.526544056201355,TRUE,28,ZCTA5 93460,5728,220.068,209659,1700,503,533,147,431,260.3636363636364
52096,Grand Vista Hotel - Tesla Destination,999 Enchanted Wy,Simi Valley,CA,ZCTA5 93065,,2,,Tesla Destination,34.283707,-118.781297,3/27/2013,TESLA,HOTEL,Free,FALSE,33,0.4484716363009088,Simi Valley Chevrolet,"Simi Valley, CA, USA",1.5857278342802936,TRUE,2,ZCTA5 93065,73943,29.802,144231,18420,13333,2299,106,103,2174.794117647059
52640,Resort at Squaw Creek,1960 Squaw Valley Rd,Olympic Valley,CA,ZCTA5 96146,,4,,Non-Networked,39.19591,-120.236254,8/1/2013,J1772,HOTEL,Variable fee,FALSE,10,0.4622913027509336,Palisades Tahoe Far East Center L2,"South Lake Tahoe, CA, USA",35.99641877724069,TRUE,29,ZCTA5 96146,1194,40.429,160428,234,38,63,85,48,108.54545454545455
52737,Solano County - County Administration Center Parking Structure,675 Texas St,Fairfield,CA,ZCTA5 94533,,8,,Non-Networked,38.24922,-122.041825,7/23/2013,J1772,MUNI_GOV,Free,FALSE,52,0.023750546,Solano County - County Administration Center Parking Structure,"Fairfield, CA, USA",1.437828331013033,TRUE,4,ZCTA5 94533,77380,22.526,106593,13597,4881,181,29,46,1460
53366,Creekside Business Park,11601 Blocker Dr,Auburn,CA,ZCTA5 95603,,5,,Non-Networked,38.9032,-121.083857,3/28/2013,J1772,PARKING_LOT,,FALSE,33,0.1276569462969704,City of Auburn - Train Station,"Auburn, CA, USA",0.9529303657150592,TRUE,30,ZCTA5 95603,28021,35.764,112293,7922,4383,452,78,42,824.1470588235294
53373,University of California - Davis - Lot 49,La Rue Rd and Garrod Dr,Davis,CA,ZCTA5 95616,,9,,Non-Networked,38.533624,-121.759346,3/6/2013,J1772,COLLEGE_CAMPUS,Parking fee,FALSE,49,0.380480991,University of California - Davis - Lot 56,"Woodland, CA, USA",16.156817118017543,TRUE,4,ZCTA5 95616,51003,29.855,109859,6436,4128,1426,121,40,1020.06
53406,El Rancho Market,2886 Mission Dr,Solvang,CA,ZCTA5 93463,,2,,Non-Networked,34.605901,-120.101372,3/5/2013,J1772,GROCERY,Free,FALSE,22,0.006438602,El Rancho MarketPlace,"Los Olivos, CA, USA",6.461426441337148,TRUE,28,ZCTA5 93463,8731,33.899,160206,2000,811,541,160,258,379.60869565217394
53901,Mid-City Motor World,4800 N US Highway 101,Eureka,CA,ZCTA5 95503,,1,,Non-Networked,40.807267,-124.114418,1/1/2012,J1772,CAR_DEALER,Free,FALSE,28,3.502622966627273,RCEA EV NETWORK EUR STJ 2,"Eureka, CA, USA",6.348174057243257,TRUE,12,ZCTA5 95503,24488,83.719,87360,7064,1256,130,15,31,844.4137931034483
53903,Gosch Ford Hemet,150 Carriage Cir,Hemet,CA,ZCTA5 92545,,1,,Non-Networked,33.737588,-117.030106,11/1/2013,J1772,CAR_DEALER,Free,FALSE,8,0.2337184774779831,TE Connectivity-Hemet - Tesla Destination,"Menifee, CA, USA",14.447857107527218,TRUE,15,ZCTA5 92545,44072,29.748,77179,11042,726,69,0,20,4896.888888888889
53921,Toyota of Santa Maria,700 E Betteravia Rd,Santa Maria,CA,ZCTA5 93455,,1,,Non-Networked,34.922993,-120.423064,11/1/2013,J1772,CAR_DEALER,Free,FALSE,42,0.137971521,BMW SANTA MARIA BMWSM LEVEL 2,"Santa Maria, CA, USA",4.519951425161807,TRUE,25,ZCTA5 93455,45282,118.327,127807,11867,5877,455,71,113,1053.0697674418604
60194,Pechanga Resort and Casino,45000 Pechanga Pkwy,Temecula,CA,ZCTA5 92592,,10,,Non-Networked,33.458106,-117.107647,7/18/2012,J1772,HOTEL,Free,FALSE,43,0.3317447207013128,Pechanga Resort and Casino - Tesla Destination,"Temecula, CA, USA",4.643515721708972,TRUE,15,ZCTA5 92592,79740,110.145,151678,19533,13184,906,357,280,1812.2727272727273
60871,Oasis West RV Park,28485 Gonzaga Rd,Gustine,CA,ZCTA5 95322,10,,,Non-Networked,37.055147,-121.015402,12/15/2014,NEMA1450,CAMPGROUND,$20 per session,FALSE,13,0.1833557309950828,Motel 6 - Santa Nella CA,"Gustine, CA, USA",22.324981172355624,TRUE,31,ZCTA5 95322,10381,169.391,73222,1711,379,0,0,0,741.5
61528,San Simeon Lodge,9520 Castillo Dr,San Simeon,CA,ZCTA5 93452,,1,,Non-Networked,35.61477,-121.145461,1/1/2014,J1772,HOTEL,Free,FALSE,10,0.23662119,Days Inn - San Simeon - Tesla Destination,"San Simeon, CA, USA",5.376757007815984,TRUE,32,ZCTA5 93452,522,114.156,63572,90,9,0,0,0,47.45454545454545
61767,Fern River Resort,5250 Highway 9,Felton,CA,ZCTA5 95018,,1,,Non-Networked,37.039479,-122.068751,2/1/2014,J1772,HOTEL,,FALSE,53,1.2784322825277323,City of Santa Cruz - Felton Library,"Santa Cruz, CA, USA",8.011476958359978,TRUE,33,ZCTA5 95018,8003,17.445,138993,2118,1386,424,14,54,148.2037037037037
62045,Trillium - Yolo County Transportation District,350 Industrial Way,Woodland,CA,ZCTA5 95776,,2,,Non-Networked,38.679225,-121.753508,4/1/2014,J1772,FLEET_GARAGE,Free,FALSE,33,0.910389169,7Charge - Woodland,"Woodland, CA, USA",1.7198630128337042,TRUE,34,ZCTA5 95776,26612,88.202,124452,5228,2353,116,7,76,782.7058823529412
62463,Saluti Cellars Winery,7505 Grizzly Flat Rd,Somerset,CA,ZCTA5 95684,1,,,Non-Networked,38.633369,-120.62423,9/1/2014,NEMA1450,BREWERY_DISTILLERY_WINERY,Free with wine purchase,FALSE,3,3.2921298833492068,Bumgarner Winery,"Placerville, CA, USA",18.53398254,TRUE,6,ZCTA5 95684,3283,159.809,120496,1168,554,53,35,29,820.75
62976,Best Western Plus - Black Oak,1135 24th St,Paso Robles,CA,ZCTA5 93446,,1,,Non-Networked,35.641205,-120.687141,7/1/2014,J1772,HOTEL,Free,FALSE,43,0.024465579,Best Western Plus Black Oak - Tesla Destination,"Paso Robles, CA, USA",0.648611173,TRUE,35,ZCTA5 93446,45979,428.338,120500,11987,6902,816,146,284,1044.9772727272727
62978,Point Reyes National Seashore - Bear Valley Visitor Center,1 Bear Valley Rd,Point Reyes Station,CA,ZCTA5 94956,,6,,Non-Networked,38.040933,-122.800044,8/6/2014,J1772,NATL_PARK,Free,FALSE,5,0.034743894,Bear Valley Visitor Center - Tesla Destination,"Novato, CA, USA",21.05439910509071,TRUE,36,ZCTA5 94956,1684,34.709,117326,484,64,158,92,163,280.6666666666667
63046,Los Angeles County - High Desert Regional Health Center,335 E Avenue I,Lancaster,CA,ZCTA5 93535,,19,,POWERFLEX,34.706156,-118.1248,8/1/2014,J1772,HOSPITAL,"$0.30/kWh off-peak, $0.45/kWh on peak from 4-9PM",TRUE,39,0.3914400793927684,AVUHSD AV ADULT STA.7,"Lancaster, CA, USA",3.441403171845781,TRUE,18,ZCTA5 93535,82149,238.985,76567,14666,1026,74,19,108,2053.725
63094,University of California Davis - Institute of Transportation Studies,1715 Tilia St,Davis,CA,ZCTA5 95616,,1,,Non-Networked,38.542219,-121.771883,8/1/2014,J1772,COLLEGE_CAMPUS,,TRUE,49,0.07717777,University of California Davis - Institute of Transportation Studies,"Woodland, CA, USA",15.156035015713927,TRUE,4,ZCTA5 95616,51003,29.855,109859,6436,4128,1426,121,40,1020.06
63181,Victorian Inn and VI Restaurant,400 Ocean Ave,Ferndale,CA,ZCTA5 95536,,1,,Non-Networked,40.575434,-124.264839,9/1/2014,J1772,INN,Free,FALSE,11,0.025959704,The Victorian Inn - Tesla Destination,"Eureka, CA, USA",24.29329075061157,TRUE,37,ZCTA5 95536,2753,162.743,98257,752,345,26,0,26,229.41666666666666
63477,Fort Ross State Historic Park,19005 Coast Hwy,Jenner,CA,ZCTA5 95450,,2,,Non-Networked,38.51597466,-123.2467089,4/1/2016,J1772,PARK,Free,FALSE,2,3.272822905233762,Timber Cove Resort - Tesla Destination,"Forestville, CA, USA",31.39958073114683,TRUE,38,ZCTA5 95450,372,37.378,114610,69,37,15,0,3,124
63654,Shenandoah Vineyards Winery,12300 Steiner Rd,Plymouth,CA,ZCTA5 95669,,1,,Non-Networked,38.53691,-120.79411,10/2/2014,J1772,BREWERY_DISTILLERY_WINERY,Free,FALSE,6,0.1212357850926629,Shenandoah Vineyards - Tesla Destination,"Placerville, CA, USA",21.432505355427462,TRUE,6,ZCTA5 95669,2431,75.72,116718,847,372,47,21,35,347.2857142857143
63656,Hilltop Ford Kia,3280 Auto Plaza Dr,Richmond,CA,ZCTA5 94806,,2,,Non-Networked,37.984778,-122.320369,8/1/2014,J1772,CAR_DEALER,,FALSE,51,0.066617431,HILLTOP HYUNDAI STATION 2,"El Sobrante, CA, USA",1.7778127443977434,TRUE,4,ZCTA5 94806,64589,7.852,99119,10252,6037,179,54,68,1242.0961538461538
63730,Greenwood Ridge Vineyards,5501 Highway 128,Philo,CA,ZCTA5 95466,,1,1,Non-Networked,39.0979,-123.484338,10/10/2014,CHADEMO J1772,BREWERY_DISTILLERY_WINERY,Free,FALSE,5,0.8926888528282407,Greenwood Ridge Vineyards Tasting Room - Tesla Destination,"Ukiah, CA, USA",24.553894350578883,TRUE,39,ZCTA5 95466,1219,102.801,82422,174,53,17,0,0,203.16666666666666
63738,LA County DHS Olive View Lot K,14445 Olive View Dr,Sylmar,CA,ZCTA5 91342,,14,,POWERFLEX,34.325912,-118.445513,10/1/2014,J1772,HOSPITAL,$0.45 per kWh from 4pm-9pm; $0.30 per kWh all other times,FALSE,49,2.839732847,15596 W Roxford St,"Sylmar, Los Angeles, CA, USA",2.477744827270176,TRUE,40,ZCTA5 91342,96429,45.445,105778,16724,10979,595,59,112,1928.58
63808,Salinas Valley Ford,1100 Auto Center Cir,Salinas,CA,ZCTA5 93907,,4,,Non-Networked,36.71552,-121.662804,1/1/2013,J1772,CAR_DEALER,Free,FALSE,43,0.5013547287825945,MY Nissan,"Salinas, CA, USA",4.251310072665029,TRUE,21,ZCTA5 93907,23315,54.526,135346,5145,3394,356,36,83,529.8863636363636
64416,California State University - Channel Islands,1 University Dr,Camarillo,CA,ZCTA5 93012,,2,,Non-Networked,34.16386621848126,-119.0417562,9/1/2013,J1772,COLLEGE_CAMPUS,$6.00 for parking day pass for non-permit holders,FALSE,35,0.4826827972950144,California State University - Channel Islands,"Naval Air Station Point Mugu, CA, USA",7.993066519392233,TRUE,2,ZCTA5 93012,37550,50.138,155278,9283,5067,1480,539,309,1043.0555555555557
64559,Butte College - Chico,2320 Forest Ave,Chico,CA,ZCTA5 95928,,1,,eVgo Network,39.717216,-121.801107,9/11/2014,J1772,COLLEGE_CAMPUS,Free,FALSE,33,0.324570434,PANDA FOREST 2,"Chico, CA, USA",3.3539417604620634,TRUE,10,ZCTA5 95928,38378,145.391,99374,6893,2135,312,177,3,1128.764705882353
64697,City of Auburn,1225 Lincoln Way,Auburn,CA,ZCTA5 95603,,1,,Non-Networked,38.89702,-121.074405,12/1/2014,J1772,MUNI_GOV,Free,FALSE,33,0.5849334591845784,DC CORRIDOR HOLIDAY INN L2,"Auburn, CA, USA",0.2208658676658166,TRUE,30,ZCTA5 95603,28021,35.764,112293,7922,4383,452,78,42,824.1470588235294
64700,City of Auburn - Train Station,11500 Blocker Dr,Auburn,CA,ZCTA5 95603,,1,,Non-Networked,38.902182,-121.083175,12/1/2014,J1772,MUNI_GOV,Free,FALSE,33,0.1276569462969704,Creekside Business Park,"Auburn, CA, USA",0.8283415069379794,TRUE,30,ZCTA5 95603,28021,35.764,112293,7922,4383,452,78,42,824.1470588235294
64900,Folded Hills Farmstead,2323 Old Coast Highway Rd,Gaviota,CA,ZCTA5 93117,,1,,Non-Networked,34.543044,-120.191925,12/10/2014,J1772,BREWERY_DISTILLERY_WINERY,Free,FALSE,10,5.065873529251801,Alisal Ranch,"Los Olivos, CA, USA",14.788728347244463,TRUE,28,ZCTA5 93117,53430,168.079,110540,6477,2824,1984,423,248,4857.272727272727
66638,San Gorgonio Hospital,600 N Highland Springs Ave,Banning,CA,ZCTA5 92220,,2,,Non-Networked,33.9317483,-116.9459506,4/1/2014,J1772,HOSPITAL,Free,FALSE,14,0.2341898365845419,"Walgreens - Banning, CA #5182","Redlands, CA, USA",25.793645092412877,TRUE,41,ZCTA5 92220,32947,141.338,76806,8490,641,29,0,0,2196.4666666666667
67930,Napa Valley Community College,1088 College Ave,St. Helena,CA,ZCTA5 94574,,2,,Non-Networked,38.509959,-122.456246,4/1/2015,J1772,COLLEGE_CAMPUS,Free,TRUE,56,1.074848064182223,Southbridge Napa Valley,"Calistoga, CA, USA",13.186002543976436,TRUE,42,ZCTA5 94574,8317,124.3,225416,2333,393,450,246,1002,145.91228070175438
68151,Red Hawk Casino,1 Red Hawk Pkwy,Placerville,CA,ZCTA5 95667,,10,,Non-Networked,38.69494,-120.906682,4/1/2015,J1772,OTHER_ENTERTAINMENT,Free,FALSE,25,0.1013736101214544,RED HAWK CASINO STATION 1&2,"Cameron Park, CA, USA",7.567083470440455,TRUE,6,ZCTA5 95667,37283,169.08,107258,11224,4730,432,68,47,1433.9615384615386
68152,El Dorado County - Government Center,1360 Johnson Blvd,South Lake Tahoe,CA,ZCTA5 96150,,4,,Non-Networked,38.933046,-119.971569,4/1/2015,J1772,MUNI_GOV,Free,FALSE,24,0.4096908666048267,Lake Tahoe Unified School District,"South Lake Tahoe, CA, USA",1.3630146607827602,TRUE,43,ZCTA5 96150,29518,163.167,119533,6959,3284,580,351,92,1180.72
68153,El Dorado County Government Center,330 Fair Ln,Placerville,CA,ZCTA5 95667,,10,,Non-Networked,38.727588,-120.827025,4/1/2015,J1772,MUNI_GOV,Free,FALSE,28,0.095663361,El Dorado County Government Center,"Placerville, CA, USA",2.480788055307888,TRUE,6,ZCTA5 95667,37283,169.08,107258,11224,4730,432,68,47,1285.6206896551723
68388,Best Western Plus - Yosemite Gateway Inn,40530 Highway 41,Oakhurst,CA,ZCTA5 93644,,2,,Non-Networked,37.335923,-119.646151,4/1/2015,J1772,HOTEL,$5 per session for non-guests,FALSE,11,0.029015585,Best Western Plus Yosemite Gateway Inn - Tesla Destination,"Fish Camp, CA, USA",15.829939384685272,TRUE,44,ZCTA5 93644,7751,117.124,100907,2303,402,20,0,100,645.9166666666666
68390,Merced Toyota,1400 Auto Center Dr,Merced,CA,ZCTA5 95340,,1,,Non-Networked,37.305111,-120.501925,4/1/2015,J1772,CAR_DEALER,,FALSE,12,0.087252993,Razzari Nissan,"Merced, CA, USA",2.323931511686105,TRUE,16,ZCTA5 95340,38606,51.957,97222,6848,1127,158,0,35,2969.6923076923076
68393,Chase Chevrolet,6441 Holman Rd,Stockton,CA,ZCTA5 95212,,,1,Non-Networked,38.018189,-121.271691,4/30/2019,J1772COMBO,CAR_DEALER,Free,FALSE,44,0.5496236618051835,Nissan of Stockton,"Morada, CA, USA",2.8198663913030764,TRUE,17,ZCTA5 95212,30111,21.182,124760,5645,1790,147,138,149,669.1333333333333
68398,American Chevrolet,4742 McHenry Ave,Modesto,CA,ZCTA5 95356,,3,,Non-Networked,37.70884,-120.994273,4/1/2015,J1772,CAR_DEALER,,FALSE,31,0.2956674277325978,VW HYUNDAI CPE250 #2,"Riverbank, CA, USA",5.966494592778348,TRUE,17,ZCTA5 95356,33070,22.212,122189,7592,2488,388,54,116,1033.4375
68402,California State University - Stanislaus,1 University Cir,Turlock,CA,ZCTA5 95382,,2,,Non-Networked,37.522473,-120.860467,4/1/2017,J1772,COLLEGE_CAMPUS,Free,TRUE,20,0.3189484508972009,California State University - Stanislaus,"Turlock, CA, USA",3.3263066283368774,TRUE,17,ZCTA5 95382,38702,10.945,111391,8292,2768,103,20,34,1842.952380952381
69944,City of Woodland - Public Parking,311 First St,Woodland,CA,ZCTA5 95695,,2,,Non-Networked,38.67843,-121.77289,2/10/2015,J1772,PARKING_LOT,Free,FALSE,33,0.000342454,WOODLAND QUEEN ANNE LOT,"Woodland, CA, USA",0.036852785,TRUE,34,ZCTA5 95695,38956,145.612,108009,7674,2734,279,57,151,1145.764705882353
69945,City of Woodland - Woodland Public Library,501 Court St,Woodland,CA,ZCTA5 95695,,1,,Non-Networked,38.67913,-121.77458,2/10/2015,J1772,LIBRARY,Free,TRUE,33,0.005852211,WOODLAND LIBRARY,"Woodland, CA, USA",0.1304108338773397,TRUE,34,ZCTA5 95695,38956,145.612,108009,7674,2734,279,57,151,1145.764705882353
69973,Castaic Lake RV Park,31540 Ridge Route Rd,Castaic,CA,ZCTA5 91384,,1,,Non-Networked,34.491866,-118.616811,6/29/2016,J1772,RV_PARK,,FALSE,35,0.9733950789396306,DC CORRIDOR L2 CASTAIC,"Valencia, Santa Clarita, CA, USA",5.765821378533516,TRUE,45,ZCTA5 91384,28585,103.601,146468,6032,4275,274,73,85,794.0277777777778
69978,Greenwood State Beach,5980-6140 Shoreline Hwy,Elk,CA,ZCTA5 95432,,2,,Non-Networked,39.130281,-123.718758,1/1/2019,J1772,PARK,Free,FALSE,1,0.5184998691234762,Elk Cove Inn & Spa - Tesla Destination,"Willits, CA, USA",44.07023187086512,TRUE,46,ZCTA5 95432,443,72.018,73718,224,138,2,6,10,221.5
69992,City of Hemet - City Hall,445 E Florida Ave,Hemet,CA,ZCTA5 92543,,2,,Non-Networked,33.746962,-116.967848,4/9/2013,J1772,MUNI_GOV,,FALSE,6,0.4240318229524959,US Bank 800 East Florida Ave,"Menifee, CA, USA",20.145916421500065,TRUE,15,ZCTA5 92543,39323,19.132,60987,7390,361,0,0,30,5617.571428571428
69996,Van Damme State Park,8001 N Highway 1,Little River,CA,ZCTA5 95456,,2,,Non-Networked,39.27641,-123.768462,1/1/2019,J1772,PARK,Free,FALSE,13,1.870004618629648,Little River Inn - Tesla Destination,"Willits, CA, USA",38.47165190821276,TRUE,47,ZCTA5 95456,798,11.331,68707,195,51,0,0,10,57
70016,Point Cabrillo Historic Park,13800 Point Cabrillo Dr,Mendocino,CA,ZCTA5 95460,,3,,Non-Networked,39.350629,-123.814654,1/1/2019,J1772,PARK,Free,FALSE,15,2.4982538514513197,Russian Gulch State Park,"Willits, CA, USA",39.99900004342797,TRUE,47,ZCTA5 95460,2364,34.58,97515,774,352,89,34,36,147.75
70272,Kon Tiki Inn,1621 Price St,Pismo Beach,CA,ZCTA5 93449,,2,,AMPUP,35.1459,-120.64605,2/1/2015,J1772,HOTEL,,FALSE,36,0.096548087,Kon Tiki Inn - Tesla Destination,"Arroyo Grande, CA, USA",5.876443620688662,TRUE,48,ZCTA5 93449,8096,9.907,139578,2659,1147,837,209,120,218.8108108108108
70401,The Cliffs Resort,2757 Shell Beach Rd,Pismo Beach,CA,ZCTA5 93449,,1,,Non-Networked,35.164971,-120.690169,6/1/2015,J1772,HOTEL,Free,FALSE,49,0.0744316,Dolphin Bay Resort & Spa - Tesla Destination,"Arroyo Grande, CA, USA",10.409424030587024,TRUE,48,ZCTA5 93449,8096,9.907,139578,2659,1147,837,209,120,161.92
70584,Woodland Joint Unified School District - Zamora Elementary,1716 Cottonwood St,Woodland,CA,ZCTA5 95695,,2,,Non-Networked,38.658128,-121.794707,9/1/2015,J1772,SCHOOL,Free,FALSE,33,0.8507326917827622,HOSPITAL WMH STATION 2,"Woodland, CA, USA",2.931480239583644,TRUE,34,ZCTA5 95695,38956,145.612,108009,7674,2734,279,57,151,1145.764705882353
70585,Woodland Joint Unified School District - Plainfield Elementary,20450 County Rd 97,Woodland,CA,ZCTA5 95695,,2,,Non-Networked,38.642231,-121.822455,9/1/2015,J1772,SCHOOL,Free,FALSE,33,2.9884832831213424,Woodland Joint Unified School District - Zamora Elementary,"Woodland, CA, USA",5.873238791668721,TRUE,34,ZCTA5 95695,38956,145.612,108009,7674,2734,279,57,151,1145.764705882353
70586,Woodland Joint Unified School District - Woodland High School,21 N W St,Woodland,CA,ZCTA5 95695,,4,,Non-Networked,38.686897,-121.786232,9/1/2015,J1772,SCHOOL,Free,FALSE,33,0.7066572327030367,YOLO COUNTY BAUER-02S,"Woodland, CA, USA",1.458941422965298,TRUE,34,ZCTA5 95695,38956,145.612,108009,7674,2734,279,57,151,1145.764705882353
70587,Woodland Joint Unified School District - District Office,435 6th St,Woodland,CA,ZCTA5 95695,,2,,Non-Networked,38.676196,-121.766289,9/1/2015,J1772,SCHOOL,Free,FALSE,33,0.088058472,Woodland Corporate Center II,"Woodland, CA, USA",0.6610230880259468,TRUE,34,ZCTA5 95695,38956,145.612,108009,7674,2734,279,57,151,1145.764705882353
70588,Woodland Joint Unified School District - Rhoda Maxwell Elementary School,50 Ashley Ave,Woodland,CA,ZCTA5 95695,,2,,Non-Networked,38.683943,-121.79905,9/1/2015,J1772,SCHOOL,Free,FALSE,33,0.213964776,YOLO COUNTY DCS CAMPUS,"Woodland, CA, USA",2.315197078822774,TRUE,34,ZCTA5 95695,38956,145.612,108009,7674,2734,279,57,151,1145.764705882353
70589,Woodland Joint Unified School District - Whitehead Elementary,624 W Southwood Dr,Woodland,CA,ZCTA5 95695,,2,,Non-Networked,38.669819,-121.794558,9/1/2015,J1772,SCHOOL,Free,FALSE,33,0.5690776165939151,HOSPITAL WMH STATION 1,"Woodland, CA, USA",2.083466708590933,TRUE,34,ZCTA5 95695,38956,145.612,108009,7674,2734,279,57,151,1145.764705882353
70590,Woodland Joint Unified School District - Tafoya Elementary,720 Homestead Way,Woodland,CA,ZCTA5 95776,,2,,Non-Networked,38.671075,-121.739798,9/1/2015,J1772,SCHOOL,Free,FALSE,34,0.702825995,7Charge - Woodland,"Woodland, CA, USA",3.0237303179430453,TRUE,34,ZCTA5 95776,26612,88.202,124452,5228,2353,116,7,76,760.3428571428572
70603,Golden Gate National Recreation Area - Stinson Beach,4900 Shoreline Highway 1,Stinson Beach,CA,ZCTA5 94970,,4,,Non-Networked,37.896506,-122.639414,3/1/2016,J1772,NATL_PARK,Free,FALSE,19,0.017706659,10 Marine Way (US-NYR-XCP-1),"Mill Valley, CA, USA",8.426612284965415,TRUE,49,ZCTA5 94970,620,7.23,101913,136,8,32,26,49,31
70674,Tahoe City Public Utility District,221 Fairway Dr,Tahoe City,CA,ZCTA5 96145,,1,,Non-Networked,39.166653,-120.14823,10/24/2011,J1772,UTILITY,Free,FALSE,10,0.235006179,Save Mart,"South Lake Tahoe, CA, USA",29.13811903588693,TRUE,29,ZCTA5 96145,3189,17.71,167124,899,466,231,80,47,289.90909090909093
74267,Cache Creek Casino,14455 CA 16,Brooks,CA,ZCTA5 95606,,6,,Non-Networked,38.732886,-122.143539,3/1/2016,J1772 TESLA,OTHER_ENTERTAINMENT,Free,FALSE,1,0.1643696792028021,Cache Creek Casino Resort - Tesla Destination,"Winters, CA, USA",27.567656982705515,TRUE,50,ZCTA5 95606,243,37.386,224799,87,44,0,0,43,121.5
74784,Adelaide Inn,1215 Ysabel St,Paso Robles,CA,ZCTA5 93446,,1,,Non-Networked,35.640982,-120.687792,1/1/2016,J1772,HOTEL,Free,FALSE,43,0.047198894,Best Western Plus Black Oak - Tesla Destination,"Paso Robles, CA, USA",0.7050067522437768,TRUE,35,ZCTA5 93446,45979,428.338,120500,11987,6902,816,146,284,1044.9772727272727
74805,Bonanza King Resort,475 Coffee Creek Rd,Coffee Creek,CA,ZCTA5 96091,,1,,Non-Networked,41.08459428950268,-122.7184967,3/1/2016,J1772,HOTEL,Free,FALSE,1,0.023972842,Bonanza King Resort - Tesla Destination,"Redding, CA, USA",61.83057733840856,TRUE,51,ZCTA5 96091,574,425.455,68499,279,30,1,0,13,287
